x,y,species cloglog values
976.0,976.0,0.00968059
977.0,977.0,0.00826548
978.0,978.0,0.011997959
979.0,979.0,0.008996574
980.0,980.0,0.019717595
981.0,981.0,0.010779149
982.0,982.0,0.005452221
983.0,983.0,0.0026818903
984.0,984.0,0.0027710565
985.0,985.0,0.004702753
986.0,986.0,0.023748891
987.0,987.0,0.010841617
988.0,988.0,0.012986674
989.0,989.0,0.00944497
990.0,990.0,0.004529388
991.0,991.0,0.006230041
992.0,992.0,0.009241413
993.0,993.0,0.0067056348
994.0,994.0,0.0054038162
995.0,995.0,0.007275563
996.0,996.0,0.01127723
997.0,997.0,0.014057416
998.0,998.0,0.015470513
999.0,999.0,0.002564408
1000.0,1000.0,0.0031466633
1001.0,1001.0,0.006391825
1002.0,1002.0,0.006544213
1003.0,1003.0,0.006553654
1004.0,1004.0,0.007599996
1005.0,1005.0,0.0078031616
1006.0,1006.0,0.0066153775
1007.0,1007.0,0.0035788163
1008.0,1008.0,0.008283496
1009.0,1009.0,0.0068185087
1010.0,1010.0,0.011993604
1011.0,1011.0,0.0036860255
1012.0,1012.0,0.006470905
1013.0,1013.0,0.020783735
1014.0,1014.0,0.0075840764
1015.0,1015.0,0.007776027
1016.0,1016.0,0.0026216519
1017.0,1017.0,0.0037112904
1018.0,1018.0,0.007023932
1019.0,1019.0,0.002873028
1020.0,1020.0,0.0033570116
1021.0,1021.0,0.0014589346
1022.0,1022.0,0.002360024
1023.0,1023.0,0.002294679
1024.0,1024.0,0.002538467
1025.0,1025.0,0.0037781957
1026.0,1026.0,0.00627573
1027.0,1027.0,0.0152799105
1028.0,1028.0,0.074026056
1029.0,1029.0,0.007300013
1030.0,1030.0,0.005492349
1031.0,1031.0,0.00764668
1032.0,1032.0,0.014379594
1033.0,1033.0,0.0102506075
1034.0,1034.0,0.009651498
1035.0,1035.0,0.014719663
1036.0,1036.0,0.010261676
1037.0,1037.0,0.011746546
1038.0,1038.0,0.011732738
1039.0,1039.0,0.016071137
1040.0,1040.0,0.01257108
1041.0,1041.0,0.02569079
1042.0,1042.0,0.019254224
1043.0,1043.0,0.010212125
1044.0,1044.0,0.015180681
1045.0,1045.0,0.013443088
1046.0,1046.0,0.07553856
1047.0,1047.0,0.12630661
1048.0,1048.0,0.025026128
1049.0,1049.0,0.017440628
1050.0,1050.0,0.021047
1051.0,1051.0,0.032709327
1052.0,1052.0,0.05648322
1053.0,1053.0,0.021376286
1054.0,1054.0,0.055698678
1055.0,1055.0,0.008265313
1056.0,1056.0,0.010179422
1057.0,1057.0,0.0127268005
1058.0,1058.0,0.0092355665
1059.0,1059.0,0.025250971
1060.0,1060.0,0.11355764
1061.0,1061.0,0.04019305
1062.0,1062.0,0.071448386
1063.0,1063.0,0.0770468
1064.0,1064.0,0.040436458
1065.0,1065.0,0.028206792
1066.0,1066.0,0.0063238204
1067.0,1067.0,0.007983283
1068.0,1068.0,0.009327791
1069.0,1069.0,0.0047913264
1070.0,1070.0,0.0063605914
1071.0,1071.0,0.008926282
1072.0,1072.0,0.016105048
1073.0,1073.0,0.017980346
1074.0,1074.0,0.018296868
1075.0,1075.0,0.009035401
1076.0,1076.0,0.004309838
1077.0,1077.0,0.011178813
1078.0,1078.0,0.008417571
1079.0,1079.0,0.0050201723
1080.0,1080.0,0.0024249665
1081.0,1081.0,0.002974409
1082.0,1082.0,0.0012859119
1083.0,1083.0,2.3537438E-4
1084.0,1084.0,0.0027466372
1085.0,1085.0,0.0043627173
1086.0,1086.0,0.005881895
1087.0,1087.0,0.008232427
1088.0,1088.0,0.0070689544
1089.0,1089.0,0.0034288552
1090.0,1090.0,0.010287504
1091.0,1091.0,0.006210083
1092.0,1092.0,0.00911459
1093.0,1093.0,0.016872864
1094.0,1094.0,0.008959626
1095.0,1095.0,0.010263501
1096.0,1096.0,0.007748655
1097.0,1097.0,0.00394645
1098.0,1098.0,0.0062423903
1099.0,1099.0,0.0059708753
1100.0,1100.0,0.007728961
1101.0,1101.0,0.022615815
1102.0,1102.0,0.008690391
1103.0,1103.0,0.0086135
1104.0,1104.0,0.0073466874
1105.0,1105.0,0.004361781
1106.0,1106.0,0.01086979
1107.0,1107.0,0.010591104
1108.0,1108.0,0.006070081
1109.0,1109.0,0.009211104
1110.0,1110.0,0.055263124
1111.0,1111.0,0.004228976
1112.0,1112.0,0.004911362
1113.0,1113.0,0.008082825
1114.0,1114.0,0.0066751023
1115.0,1115.0,0.006184232
1116.0,1116.0,0.006158936
1117.0,1117.0,0.0096355155
1118.0,1118.0,0.013879306
1119.0,1119.0,0.0066341623
1120.0,1120.0,0.007104593
1121.0,1121.0,0.016177034
1122.0,1122.0,0.009167675
1123.0,1123.0,0.017190266
1124.0,1124.0,0.026870826
1125.0,1125.0,0.011840613
1126.0,1126.0,0.0057240245
1127.0,1127.0,0.0069710277
1128.0,1128.0,0.014663604
1129.0,1129.0,0.010943369
1130.0,1130.0,0.0076587903
1131.0,1131.0,0.017902367
1132.0,1132.0,0.006013855
1133.0,1133.0,0.0094381645
1134.0,1134.0,0.0069309957
1135.0,1135.0,0.013555239
1136.0,1136.0,0.012114829
1137.0,1137.0,0.008710222
1138.0,1138.0,0.013331648
1139.0,1139.0,0.015552726
1140.0,1140.0,0.008988318
1141.0,1141.0,0.014942737
1142.0,1142.0,0.039467912
1143.0,1143.0,0.021633388
1144.0,1144.0,0.021099543
1145.0,1145.0,0.011769921
1146.0,1146.0,0.025610562
1147.0,1147.0,0.014952677
1148.0,1148.0,0.021076228
1149.0,1149.0,0.07360604
1150.0,1150.0,0.028444417
1151.0,1151.0,0.038441073
1152.0,1152.0,0.005584848
1153.0,1153.0,0.0056136013
1154.0,1154.0,0.004360114
1155.0,1155.0,0.004048675
1156.0,1156.0,0.001889464
1157.0,1157.0,0.0046197264
1158.0,1158.0,0.0029482716
1159.0,1159.0,0.0032335445
1160.0,1160.0,0.001208783
1161.0,1161.0,0.0036684657
1162.0,1162.0,0.0028158901
1163.0,1163.0,0.0024540003
1164.0,1164.0,0.0017362735
1165.0,1165.0,0.0019717482
1166.0,1166.0,0.0029639623
1167.0,1167.0,0.0020917924
1168.0,1168.0,0.0019104566
1169.0,1169.0,0.0013993194
1170.0,1170.0,6.9199974E-4
1171.0,1171.0,0.0013083353
1172.0,1172.0,0.0015602031
1173.0,1173.0,0.0029043432
1174.0,1174.0,0.001352379
1175.0,1175.0,0.001145299
1176.0,1176.0,0.0013624446
1177.0,1177.0,0.0019480269
1178.0,1178.0,0.0016939932
1179.0,1179.0,0.0011752065
1180.0,1180.0,0.0018828373
1181.0,1181.0,0.0014476925
1182.0,1182.0,0.0010489031
1183.0,1183.0,8.3851966E-4
1184.0,1184.0,6.1775045E-4
1185.0,1185.0,7.593697E-4
1186.0,1186.0,8.8371936E-4
1187.0,1187.0,5.9567014E-4
1188.0,1188.0,7.1280723E-4
1189.0,1189.0,5.332994E-4
1190.0,1190.0,7.592841E-4
1191.0,1191.0,8.7945594E-4
1192.0,1192.0,7.7830517E-4
1193.0,1193.0,8.922631E-4
1194.0,1194.0,6.328017E-4
1195.0,1195.0,8.0341595E-4
1196.0,1196.0,0.0011907242
1197.0,1197.0,4.7998884E-4
1198.0,1198.0,4.5761766E-4
1199.0,1199.0,5.5800966E-4
1200.0,1200.0,5.863523E-4
1201.0,1201.0,5.748582E-4
1202.0,1202.0,5.5904314E-4
1203.0,1203.0,0.0015300408
1204.0,1204.0,0.0022336538
1205.0,1205.0,2.911483E-4
1206.0,1206.0,4.5034778E-4
1207.0,1207.0,3.004613E-4
1208.0,1208.0,4.7617112E-4
1209.0,1209.0,5.44413E-4
1210.0,1210.0,8.7464764E-4
1211.0,1211.0,0.001507355
1212.0,1212.0,3.765685E-4
1213.0,1213.0,2.824133E-4
1214.0,1214.0,3.3141373E-4
1215.0,1215.0,4.818573E-4
1216.0,1216.0,2.977201E-4
1217.0,1217.0,4.6031192E-4
1218.0,1218.0,2.3927684E-4
1219.0,1219.0,1.6299417E-4
1220.0,1220.0,3.1478287E-4
1221.0,1221.0,3.1173616E-4
1222.0,1222.0,2.0444994E-4
1223.0,1223.0,5.328059E-4
1224.0,1224.0,6.2377285E-4
1225.0,1225.0,5.245436E-4
1226.0,1226.0,2.2956685E-4
1227.0,1227.0,1.5813138E-4
1228.0,1228.0,2.6002532E-4
1229.0,1229.0,8.720983E-4
1230.0,1230.0,4.165661E-4
1231.0,1231.0,4.1198163E-4
1232.0,1232.0,1.4179441E-4
1233.0,1233.0,1.584112E-4
1234.0,1234.0,2.1347115E-4
1235.0,1235.0,1.5594835E-4
1236.0,1236.0,3.0330545E-4
1237.0,1237.0,2.453266E-4
1238.0,1238.0,1.2295078E-4
1239.0,1239.0,1.1411275E-4
1240.0,1240.0,1.2794619E-4
1241.0,1241.0,7.770516E-5
1242.0,1242.0,2.036484E-4
1243.0,1243.0,1.6256316E-4
1244.0,1244.0,5.286647E-5
1245.0,1245.0,8.177919E-5
1246.0,1246.0,7.786137E-5
1247.0,1247.0,8.5830376E-5
1248.0,1248.0,1.0628244E-4
1249.0,1249.0,2.2733766E-4
1250.0,1250.0,2.4466027E-4
1251.0,1251.0,9.3628274E-5
1252.0,1252.0,5.414866E-5
1253.0,1253.0,7.342315E-5
1254.0,1254.0,7.60549E-5
1255.0,1255.0,7.112921E-5
1256.0,1256.0,8.0581965E-5
1257.0,1257.0,9.4693845E-5
1258.0,1258.0,8.688877E-5
1259.0,1259.0,3.5500595E-6
1260.0,1260.0,3.9094004E-5
1261.0,1261.0,5.2466832E-5
1262.0,1262.0,2.870182E-5
1263.0,1263.0,8.419347E-5
1264.0,1264.0,3.7907826E-5
1265.0,1265.0,9.571312E-5
1266.0,1266.0,9.522805E-5
1267.0,1267.0,8.314479E-5
1268.0,1268.0,3.4648987E-5
1269.0,1269.0,3.317753E-5
1270.0,1270.0,5.0211296E-5
1271.0,1271.0,4.2024265E-5
1272.0,1272.0,3.3396645E-5
1273.0,1273.0,5.4275544E-5
1274.0,1274.0,8.973692E-5
1275.0,1275.0,1.5173823E-4
1276.0,1276.0,3.5218013E-4
1277.0,1277.0,8.329618E-5
1278.0,1278.0,5.4078537E-5
1279.0,1279.0,2.2750705E-6
1280.0,1280.0,2.2384206E-6
1281.0,1281.0,1.6131355E-6
1282.0,1282.0,2.9112975E-5
1283.0,1283.0,4.83753E-5
1284.0,1284.0,4.0237675E-5
1285.0,1285.0,3.51299E-5
1286.0,1286.0,3.494106E-5
1287.0,1287.0,7.7139994E-5
1288.0,1288.0,1.7486779E-4
1289.0,1289.0,8.2308405E-5
1290.0,1290.0,6.4036976E-5
1291.0,1291.0,2.90298E-6
1292.0,1292.0,3.8501944E-6
1293.0,1293.0,2.8113027E-6
1294.0,1294.0,1.5631827E-5
1295.0,1295.0,1.1775368E-5
1296.0,1296.0,3.296594E-5
1297.0,1297.0,3.9899114E-5
1298.0,1298.0,3.953245E-5
1299.0,1299.0,2.9648121E-5
1300.0,1300.0,2.9615932E-5
1301.0,1301.0,8.755252E-6
1302.0,1302.0,8.292644E-6
1303.0,1303.0,1.7324372E-5
1304.0,1304.0,7.5333223E-6
1305.0,1305.0,2.8491346E-5
1306.0,1306.0,1.1505867E-5
1307.0,1307.0,6.808192E-6
1308.0,1308.0,8.648766E-6
1309.0,1309.0,1.363926E-5
1310.0,1310.0,1.9158204E-5
1311.0,1311.0,1.1153754E-5
1312.0,1312.0,1.242978E-5
1313.0,1313.0,1.3013202E-5
1314.0,1314.0,5.2813434E-6
1315.0,1315.0,1.1706203E-5
1316.0,1316.0,5.6752356E-6
1317.0,1317.0,4.0420922E-4
1318.0,1318.0,2.602E-4
1319.0,1319.0,2.6182755E-5
1320.0,1320.0,5.983556E-4
1321.0,1321.0,3.966493E-4
1322.0,1322.0,1.5122199E-4
1323.0,1323.0,6.3695846E-4
1324.0,1324.0,4.425967E-4
1325.0,1325.0,3.7712164E-4
1326.0,1326.0,7.702604E-5
1327.0,1327.0,1.089162E-4
1328.0,1328.0,8.536885E-5
1329.0,1329.0,8.943649E-5
1330.0,1330.0,7.195127E-5
1331.0,1331.0,7.780567E-5
1332.0,1332.0,7.0459406E-5
1333.0,1333.0,7.5238924E-5
1334.0,1334.0,0.009698327
1335.0,1335.0,0.011505391
1336.0,1336.0,0.00790269
1337.0,1337.0,0.0036176487
1338.0,1338.0,0.010410383
1339.0,1339.0,0.021687495
1340.0,1340.0,0.018578386
1341.0,1341.0,0.011728503
1342.0,1342.0,0.0039558113
1343.0,1343.0,0.0025794816
1344.0,1344.0,0.0060197287
1345.0,1345.0,0.03042976
1346.0,1346.0,0.0026875867
1347.0,1347.0,0.0045930897
1348.0,1348.0,0.002560039
1349.0,1349.0,0.018244872
1350.0,1350.0,0.00844822
1351.0,1351.0,0.006784547
1352.0,1352.0,0.003805533
1353.0,1353.0,0.0040661898
1354.0,1354.0,0.008164061
1355.0,1355.0,0.0016628425
1356.0,1356.0,0.0061286096
1357.0,1357.0,0.0017039983
1358.0,1358.0,8.420535E-4
1359.0,1359.0,0.0026685488
1360.0,1360.0,0.006730669
1361.0,1361.0,0.0031481555
1362.0,1362.0,0.0010072126
1363.0,1363.0,8.124086E-4
1364.0,1364.0,0.009530345
1365.0,1365.0,0.006597236
1366.0,1366.0,0.004293948
1367.0,1367.0,0.0073149772
1368.0,1368.0,0.003088545
1369.0,1369.0,0.002295478
1370.0,1370.0,0.001249535
1371.0,1371.0,0.0016833458
1372.0,1372.0,0.001771501
1373.0,1373.0,0.0030942687
1374.0,1374.0,0.003343547
1375.0,1375.0,0.0045024035
1376.0,1376.0,0.0014004944
1377.0,1377.0,0.004320573
1378.0,1378.0,0.0039952705
1379.0,1379.0,0.006381969
1380.0,1380.0,0.0060194475
1381.0,1381.0,0.0034571153
1382.0,1382.0,0.0038931996
1383.0,1383.0,0.002194748
1384.0,1384.0,0.0031077052
1385.0,1385.0,0.0024390377
1386.0,1386.0,0.032139394
1387.0,1387.0,0.0050524827
1388.0,1388.0,0.007709303
1389.0,1389.0,0.009635417
1390.0,1390.0,0.0064292992
1391.0,1391.0,0.0042646076
1392.0,1392.0,0.00601421
1393.0,1393.0,0.0039641643
1394.0,1394.0,0.0018074577
1395.0,1395.0,0.0049376227
1396.0,1396.0,0.07018146
1397.0,1397.0,0.044558972
1398.0,1398.0,0.0056985407
1399.0,1399.0,0.008120062
1400.0,1400.0,0.013590518
1401.0,1401.0,0.00997952
1402.0,1402.0,0.004508955
1403.0,1403.0,0.014901095
1404.0,1404.0,0.017734569
1405.0,1405.0,0.00806197
1406.0,1406.0,0.005700835
1407.0,1407.0,0.002749565
1408.0,1408.0,0.03738367
1409.0,1409.0,0.010534744
1410.0,1410.0,0.008939316
1411.0,1411.0,0.0123686325
1412.0,1412.0,0.02291366
1413.0,1413.0,0.021272985
1414.0,1414.0,0.028363679
1415.0,1415.0,0.057528906
1416.0,1416.0,0.02685869
1417.0,1417.0,0.004564193
1418.0,1418.0,0.0042074556
1419.0,1419.0,0.004671348
1420.0,1420.0,0.004585757
1421.0,1421.0,0.0036142597
1422.0,1422.0,0.021504113
1423.0,1423.0,0.018081564
1424.0,1424.0,0.010293363
1425.0,1425.0,0.009826584
1426.0,1426.0,0.029184097
1427.0,1427.0,0.017327204
1428.0,1428.0,0.041693896
1429.0,1429.0,0.18410067
1430.0,1430.0,0.044225305
1431.0,1431.0,0.016842393
1432.0,1432.0,0.016349599
1433.0,1433.0,0.0074314913
1434.0,1434.0,0.0045007817
1435.0,1435.0,0.0311036
1436.0,1436.0,0.026704488
1437.0,1437.0,0.014387103
1438.0,1438.0,0.027100356
1439.0,1439.0,0.02638144
1440.0,1440.0,0.025322063
1441.0,1441.0,0.06294253
1442.0,1442.0,0.1052533
1443.0,1443.0,0.09033249
1444.0,1444.0,0.056503467
1445.0,1445.0,0.041078553
1446.0,1446.0,0.02647352
1447.0,1447.0,0.009573425
1448.0,1448.0,0.0059937
1449.0,1449.0,0.02895568
1450.0,1450.0,0.034021016
1451.0,1451.0,0.02263903
1452.0,1452.0,0.048033636
1453.0,1453.0,0.04141101
1454.0,1454.0,0.077764355
1455.0,1455.0,0.10877787
1456.0,1456.0,0.1446512
1457.0,1457.0,0.121516034
1458.0,1458.0,0.0935267
1459.0,1459.0,0.11913352
1460.0,1460.0,0.03291149
1461.0,1461.0,0.014128458
1462.0,1462.0,0.009781275
1463.0,1463.0,0.050149787
1464.0,1464.0,0.042730946
1465.0,1465.0,0.06572561
1466.0,1466.0,0.15245147
1467.0,1467.0,0.14746436
1468.0,1468.0,0.095553644
1469.0,1469.0,0.14579816
1470.0,1470.0,0.17093757
1471.0,1471.0,0.08314511
1472.0,1472.0,0.06506151
1473.0,1473.0,0.08901784
1474.0,1474.0,0.039677564
1475.0,1475.0,0.02209857
1476.0,1476.0,0.023139633
1477.0,1477.0,0.035234354
1478.0,1478.0,0.018644268
1479.0,1479.0,0.055822928
1480.0,1480.0,0.064010955
1481.0,1481.0,0.073627815
1482.0,1482.0,0.19814324
1483.0,1483.0,0.24577983
1484.0,1484.0,0.36993483
1485.0,1485.0,0.41717014
1486.0,1486.0,0.09156682
1487.0,1487.0,0.038791016
1488.0,1488.0,0.050947215
1489.0,1489.0,0.03776167
1490.0,1490.0,0.026321245
1491.0,1491.0,0.05338701
1492.0,1492.0,0.109960034
1493.0,1493.0,0.058900755
1494.0,1494.0,0.011382662
1495.0,1495.0,0.12751669
1496.0,1496.0,0.18229416
1497.0,1497.0,0.17991604
1498.0,1498.0,0.10975122
1499.0,1499.0,0.07898367
1500.0,1500.0,0.054325983
1501.0,1501.0,0.029136823
1502.0,1502.0,0.05301657
1503.0,1503.0,0.06270632
1504.0,1504.0,0.07141319
1505.0,1505.0,0.06481882
1506.0,1506.0,0.016040424
1507.0,1507.0,0.1403601
1508.0,1508.0,0.2918483
1509.0,1509.0,0.278372
1510.0,1510.0,0.14547147
1511.0,1511.0,0.093038306
1512.0,1512.0,0.031928018
1513.0,1513.0,0.019850178
1514.0,1514.0,0.044135533
1515.0,1515.0,0.0332927
1516.0,1516.0,0.10538372
1517.0,1517.0,0.093207136
1518.0,1518.0,0.019234862
1519.0,1519.0,0.08946947
1520.0,1520.0,0.10556358
1521.0,1521.0,0.27076828
1522.0,1522.0,0.11794852
1523.0,1523.0,0.0846217
1524.0,1524.0,0.008457324
1525.0,1525.0,0.016135123
1526.0,1526.0,0.031665083
1527.0,1527.0,0.03550474
1528.0,1528.0,0.02613232
1529.0,1529.0,0.021279339
1530.0,1530.0,0.020370862
1531.0,1531.0,0.14024282
1532.0,1532.0,0.1951104
1533.0,1533.0,0.65315634
1534.0,1534.0,0.14450574
1535.0,1535.0,0.12446692
1536.0,1536.0,0.07257279
1537.0,1537.0,0.021329071
1538.0,1538.0,0.034308147
1539.0,1539.0,0.03214748
1540.0,1540.0,0.007813188
1541.0,1541.0,0.0053599803
1542.0,1542.0,0.14361683
1543.0,1543.0,0.2613167
1544.0,1544.0,0.1940252
1545.0,1545.0,0.3876338
1546.0,1546.0,0.44145796
1547.0,1547.0,0.212786
1548.0,1548.0,0.16419631
1549.0,1549.0,0.12651883
1550.0,1550.0,0.13554339
1551.0,1551.0,0.122631416
1552.0,1552.0,0.07135124
1553.0,1553.0,0.021736173
1554.0,1554.0,0.038740028
1555.0,1555.0,0.028446874
1556.0,1556.0,0.014301192
1557.0,1557.0,0.082558006
1558.0,1558.0,0.20574692
1559.0,1559.0,0.04752892
1560.0,1560.0,0.1356922
1561.0,1561.0,0.31804013
1562.0,1562.0,0.3202948
1563.0,1563.0,0.14614804
1564.0,1564.0,0.1438295
1565.0,1565.0,0.1254898
1566.0,1566.0,0.06436587
1567.0,1567.0,0.034830745
1568.0,1568.0,0.021278335
1569.0,1569.0,0.024574555
1570.0,1570.0,0.006191494
1571.0,1571.0,0.04757895
1572.0,1572.0,0.03343996
1573.0,1573.0,0.07887119
1574.0,1574.0,0.039117932
1575.0,1575.0,0.07722489
1576.0,1576.0,0.21518941
1577.0,1577.0,0.22387029
1578.0,1578.0,0.079847924
1579.0,1579.0,0.12989649
1580.0,1580.0,0.12759057
1581.0,1581.0,0.10149574
1582.0,1582.0,0.08557011
1583.0,1583.0,0.03053576
1584.0,1584.0,0.024592007
1585.0,1585.0,0.030085066
1586.0,1586.0,0.01936091
1587.0,1587.0,0.051302448
1588.0,1588.0,0.03688766
1589.0,1589.0,0.053560473
1590.0,1590.0,0.03680209
1591.0,1591.0,0.051300406
1592.0,1592.0,0.25687686
1593.0,1593.0,0.14160128
1594.0,1594.0,0.06331693
1595.0,1595.0,0.05728295
1596.0,1596.0,0.04284189
1597.0,1597.0,0.08916906
1598.0,1598.0,0.1180901
1599.0,1599.0,0.11224353
1600.0,1600.0,0.083103456
1601.0,1601.0,0.069383666
1602.0,1602.0,0.030480435
1603.0,1603.0,0.014400488
1604.0,1604.0,0.015888052
1605.0,1605.0,0.022646891
1606.0,1606.0,0.030535607
1607.0,1607.0,0.015532229
1608.0,1608.0,0.039036606
1609.0,1609.0,0.05861392
1610.0,1610.0,0.14693837
1611.0,1611.0,0.0391101
1612.0,1612.0,0.08724422
1613.0,1613.0,0.20866035
1614.0,1614.0,0.16137381
1615.0,1615.0,0.19854403
1616.0,1616.0,0.08658944
1617.0,1617.0,0.04730527
1618.0,1618.0,0.05650126
1619.0,1619.0,0.059357677
1620.0,1620.0,0.09750375
1621.0,1621.0,0.049538504
1622.0,1622.0,0.02840986
1623.0,1623.0,0.004494097
1624.0,1624.0,0.01863839
1625.0,1625.0,0.012064378
1626.0,1626.0,0.026218813
1627.0,1627.0,0.06263457
1628.0,1628.0,0.056302194
1629.0,1629.0,0.031126278
1630.0,1630.0,0.06575215
1631.0,1631.0,0.050497
1632.0,1632.0,0.04047968
1633.0,1633.0,0.18436381
1634.0,1634.0,0.40749973
1635.0,1635.0,0.08206939
1636.0,1636.0,0.2103334
1637.0,1637.0,0.13544117
1638.0,1638.0,0.054712232
1639.0,1639.0,0.061093286
1640.0,1640.0,0.054570522
1641.0,1641.0,0.0573098
1642.0,1642.0,0.024820315
1643.0,1643.0,0.022149486
1644.0,1644.0,0.0059002275
1645.0,1645.0,0.024200656
1646.0,1646.0,0.11580148
1647.0,1647.0,0.03284418
1648.0,1648.0,0.0437249
1649.0,1649.0,0.03197689
1650.0,1650.0,0.048829816
1651.0,1651.0,0.36153173
1652.0,1652.0,0.21211442
1653.0,1653.0,0.07912276
1654.0,1654.0,0.086126216
1655.0,1655.0,0.064602934
1656.0,1656.0,0.035750892
1657.0,1657.0,0.04605763
1658.0,1658.0,0.04768159
1659.0,1659.0,0.016169565
1660.0,1660.0,0.011692098
1661.0,1661.0,0.0075101913
1662.0,1662.0,0.020371052
1663.0,1663.0,0.20097648
1664.0,1664.0,0.07577081
1665.0,1665.0,0.020097997
1666.0,1666.0,0.013994477
1667.0,1667.0,0.05591232
1668.0,1668.0,0.26426896
1669.0,1669.0,0.29693374
1670.0,1670.0,0.021097729
1671.0,1671.0,0.016801322
1672.0,1672.0,0.037408136
1673.0,1673.0,0.050719764
1674.0,1674.0,0.021140726
1675.0,1675.0,0.0031727245
1676.0,1676.0,0.010441491
1677.0,1677.0,0.044581212
1678.0,1678.0,0.027347911
1679.0,1679.0,0.0115351025
1680.0,1680.0,0.020012746
1681.0,1681.0,0.051378578
1682.0,1682.0,0.122773595
1683.0,1683.0,0.08039392
1684.0,1684.0,0.029130146
1685.0,1685.0,0.015208353
1686.0,1686.0,0.020540493
1687.0,1687.0,0.08813928
1688.0,1688.0,0.15148377
1689.0,1689.0,0.029865805
1690.0,1690.0,0.013752325
1691.0,1691.0,0.040878642
1692.0,1692.0,0.041560404
1693.0,1693.0,0.01896405
1694.0,1694.0,0.0022241282
1695.0,1695.0,0.014274781
1696.0,1696.0,0.036376473
1697.0,1697.0,0.040546212
1698.0,1698.0,0.018082405
1699.0,1699.0,0.013477885
1700.0,1700.0,0.058650725
1701.0,1701.0,0.08299693
1702.0,1702.0,0.09823884
1703.0,1703.0,0.112494335
1704.0,1704.0,0.07837046
1705.0,1705.0,0.036627084
1706.0,1706.0,0.052632883
1707.0,1707.0,0.031046117
1708.0,1708.0,0.031208375
1709.0,1709.0,0.026124254
1710.0,1710.0,0.009346682
1711.0,1711.0,0.014116053
1712.0,1712.0,0.035081808
1713.0,1713.0,0.010867177
1714.0,1714.0,0.012657266
1715.0,1715.0,0.019289818
1716.0,1716.0,0.008670268
1717.0,1717.0,0.008641085
1718.0,1718.0,0.029855113
1719.0,1719.0,0.033026367
1720.0,1720.0,0.008572352
1721.0,1721.0,0.0043462254
1722.0,1722.0,0.014964349
1723.0,1723.0,0.032004725
1724.0,1724.0,0.029116152
1725.0,1725.0,0.06961084
1726.0,1726.0,0.13787803
1727.0,1727.0,0.100249976
1728.0,1728.0,0.024740247
1729.0,1729.0,0.012471778
1730.0,1730.0,0.018718174
1731.0,1731.0,0.0204278
1732.0,1732.0,0.024630403
1733.0,1733.0,0.04552964
1734.0,1734.0,0.032401156
1735.0,1735.0,0.05594139
1736.0,1736.0,0.063036755
1737.0,1737.0,0.01975865
1738.0,1738.0,0.010146788
1739.0,1739.0,0.033547513
1740.0,1740.0,0.030928282
1741.0,1741.0,0.006522124
1742.0,1742.0,0.008493876
1743.0,1743.0,0.017282393
1744.0,1744.0,0.016992379
1745.0,1745.0,0.019208271
1746.0,1746.0,0.06547843
1747.0,1747.0,0.45308042
1748.0,1748.0,0.120523036
1749.0,1749.0,0.028025592
1750.0,1750.0,0.0043768752
1751.0,1751.0,0.008680687
1752.0,1752.0,0.020799778
1753.0,1753.0,0.037679117
1754.0,1754.0,0.034407794
1755.0,1755.0,0.05429023
1756.0,1756.0,0.08038334
1757.0,1757.0,0.13446915
1758.0,1758.0,0.10980366
1759.0,1759.0,0.029454144
1760.0,1760.0,0.010601393
1761.0,1761.0,0.024594296
1762.0,1762.0,0.014945559
1763.0,1763.0,0.007291626
1764.0,1764.0,0.0147144925
1765.0,1765.0,0.021280006
1766.0,1766.0,0.02217026
1767.0,1767.0,0.073062256
1768.0,1768.0,0.34089965
1769.0,1769.0,0.090627015
1770.0,1770.0,0.025086818
1771.0,1771.0,0.016843272
1772.0,1772.0,0.017628323
1773.0,1773.0,0.013518193
1774.0,1774.0,0.013323079
1775.0,1775.0,0.052344218
1776.0,1776.0,0.26294628
1777.0,1777.0,0.05321456
1778.0,1778.0,0.0113283275
1779.0,1779.0,0.008227855
1780.0,1780.0,0.02579891
1781.0,1781.0,0.011202062
1782.0,1782.0,0.004704423
1783.0,1783.0,0.014797445
1784.0,1784.0,0.03387434
1785.0,1785.0,0.024216818
1786.0,1786.0,0.038683448
1787.0,1787.0,0.054695304
1788.0,1788.0,0.027031973
1789.0,1789.0,0.0057257228
1790.0,1790.0,0.0054536397
1791.0,1791.0,0.02517917
1792.0,1792.0,0.014930712
1793.0,1793.0,0.011111386
1794.0,1794.0,0.027879404
1795.0,1795.0,0.08427032
1796.0,1796.0,0.07909414
1797.0,1797.0,0.020238739
1798.0,1798.0,0.012031363
1799.0,1799.0,0.0074907243
1800.0,1800.0,0.0043632407
1801.0,1801.0,0.0018883417
1802.0,1802.0,0.005658907
1803.0,1803.0,0.0071758777
1804.0,1804.0,0.022854172
1805.0,1805.0,0.019916927
1806.0,1806.0,0.026542544
1807.0,1807.0,0.01969828
1808.0,1808.0,0.0074027358
1809.0,1809.0,0.00522728
1810.0,1810.0,0.012223331
1811.0,1811.0,0.021130148
1812.0,1812.0,0.028391346
1813.0,1813.0,0.033940874
1814.0,1814.0,0.019864207
1815.0,1815.0,0.009169071
1816.0,1816.0,0.0032625133
1817.0,1817.0,0.0040878984
1818.0,1818.0,0.0048873597
1819.0,1819.0,0.005179544
1820.0,1820.0,0.012403707
